,id,review,target,label,predict,term,polarity
16,1053543:3,"the spicy tuna roll was unusually good and the rock shrimp tempura was awesome, great appetizer to share!","spicy tuna roll,rock shrimp tempura","FOOD,FOOD",FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|AMBIENCE,good|great|spicy|rock|unusually|tuna|awesome|roll|shrimp|tempura|share,"positive,positive"
17,1053543:4,we went around 9:30 on a friday and it had died down a bit by then so the service was great!,service,SERVICE,SERVICE|AMBIENCE,service|great,positive
18,1055910:2,food-awesome.,Food,FOOD,AMBIENCE|AMBIENCE,food|awesome,positive
19,1055910:3,service- friendly and attentive.,Service,SERVICE,SERVICE|SERVICE,service|friendly,positive
20,1055910:4,ambiance- relaxed and stylish.,Ambiance,AMBIENCE,AMBIENCE,ambiance,positive
21,1058221:2,the food is decent.,food,FOOD,FOOD,food,neutral
22,1058221:3,"however, it's the service that leaves a bad taste in my mouth.",service,SERVICE,PRICES,service,negative
23,1058221:4,"i happen to have a policy that goes along with a little bit of self-respect, which includes not letting a waiter intimidate me, i.e. make me feel bad asking for trivialities like water, or the check.",waiter,SERVICE,FOOD|FOOD,long|like,negative
24,1062641:2,food is great.,Food,FOOD,FOOD|AMBIENCE,food|great,positive
25,1062641:3,service is top notch.,Service,SERVICE,SERVICE,service,positive
26,1064477:0,"i tend to judge a sushi restaurant by its sea urchin, which was heavenly at sushi rose.",sea urchin,FOOD,AMBIENCE|FOOD|FOOD|FOOD|AMBIENCE|FOOD|FOOD|AMBIENCE,restaurant|sushi|sushi|urchin|judge|heavenly|tend|rose,positive
27,1064477:2,the sushi seemed pretty fresh and was adequately proportioned.,"sushi,sushi","FOOD,FOOD",FOOD|FOOD,fresh|sushi,"positive,positive"
28,1064477:3,the rice to fish ration was also good--they didn't try to overpack the rice.,rice to fish ration,FOOD,FOOD|FOOD,good|also,positive
29,1064477:4,we took advanatage of the half price sushi deal on saturday so it was well worth it.,"half price sushi deal,half price sushi deal","FOOD,PRICES",FOOD|FOOD|PRICES|PRICES,sushi|took|price|deal,"positive,positive"
30,1074868:4,the food was well prepared and the service impecable.,"food,service","FOOD,SERVICE",SERVICE|FOOD,service|food,"positive,positive"
31,1084394:3,the prix fixe menu is worth every penny and you get more than enough (both in quantity and quality).,"Prix Fixe menu,Prix Fixe menu,Prix Fixe menu","FOOD,FOOD,PRICES",FOOD|FOOD,menu|enough,"positive,positive,positive"
32,1086415:2,"$6 and there is much tasty food, all of it fresh and continually refilled.","food,food,food","FOOD,FOOD,PRICES",FOOD|FOOD,food|fresh,"positive,positive,positive"
33,1086415:3,"i am not a vegetarian but, almost all the dishes were great.",dishes,FOOD,AMBIENCE,great,positive
34,1086478:0,"the food here is rather good, but only if you like to wait for it.","food,NULL","FOOD,SERVICE",FOOD|FOOD|FOOD|FOOD,good|food|like|rather,"positive,negative"
35,1086478:1,"i like the somosas, chai, and the chole, but the dhosas and dhal were kinda dissapointing.","somosas,chai,chole,dhosas,dhal","FOOD,FOOD,FOOD,FOOD,FOOD",FOOD|FOOD|FOOD|AMBIENCE|FOOD,like|somosas|chai|dissapointing|dhosas,"positive,positive,positive,negative,negative"
36,1086478:2,"the service varys from day to day- sometimes they're very nice, and sometimes not.",service,SERVICE,SERVICE,service,negative
37,1086478:3,"the kitchen however, is almost always slow.",kitchen,SERVICE,FOOD,kitchen,negative
38,1086478:4,"also, specify if you like your food spicy- its rather bland if you don't.",food,FOOD,FOOD|FOOD|PRICES|FOOD|FOOD|AMBIENCE|FOOD,food|like|specify|bland|spicy|also|rather,negative
39,1086478:5,"the ambience is pretty and nice for conversation, so a casual lunch here would probably be best.","ambience,NULL",AMBIENCE,PRICES|FOOD,probably|would,"positive,positive"
40,1090587:1,if you've ever been along the river in weehawken you have an idea of the top of view the chart house has to offer.,view,AMBIENCE,AMBIENCE|AMBIENCE,long|river,positive
41,1090587:2,add to that great service and great food at a reasonable price and you have yourself the beginning of a great evening.,"service,food,food","SERVICE,FOOD,PRICES",FOOD|AMBIENCE|FOOD|PRICES|PRICES|PRICES|PRICES|PRICES,service|even|food|great|great|great|price|reasonable,"positive,positive,positive"
42,1090587:3,the lava cake dessert was incredible and i recommend it.,lava cake dessert,FOOD,FOOD,recommend,positive
43,1102681:0,"once you step into cosette, you're miraculously in a small, off-the-beaten path parisian bistro.",Cosette,AMBIENCE,AMBIENCE|AMBIENCE|AMBIENCE,cosette|path|bistro,positive
44,1102681:1,"this tiny restaurant is as cozy as it gets, with that certain parisian flair.",restaurant,AMBIENCE,AMBIENCE|AMBIENCE,restaurant|certain,positive
45,1102681:2,"the food was average to above-average; the french onion soup filling yet not overly impressive, and the desserts not brilliant in any way.","food,French Onion soup,French Onion soup,desserts","FOOD,FOOD,FOOD,FOOD",FOOD,food,"positive,negative,positive,negative"
46,1102681:3,"however, go for the ambience, and consider the food just a companion for a trip across the world!","ambience,food","AMBIENCE,FOOD",FOOD,food,"positive,neutral"
47,1118167:2,the pizza was delivered cold and the cheese wasn't even fully melted!,"pizza,cheese","FOOD,FOOD",FOOD|FOOD,even|live,"negative,negative"
48,1119578:1,the pizza is overpriced and soggy.,"pizza,pizza","FOOD,PRICES",FOOD|FOOD,overpriced|price,"negative,negative"
49,1119578:2,"yes, they use fancy ingredients, but even fancy ingredients don't make for good pizza unless someone knows how to get the crust right.","ingredients,pizza,crust","FOOD,FOOD,FOOD",FOOD|FOOD,good|even,"positive,negative,negative"
50,1123262:0,i think i've had some the best meals of my life at minnow.,meals,FOOD,FOOD|FOOD|AMBIENCE,meals|life|minnow,positive
51,1123262:1,"the seafood is amazing, there's a good wine list, and the ever-changing menu always offers some great surprises.","seafood,wine list,menu","FOOD,FOOD,FOOD",FOOD|FOOD|FOOD|FOOD|FOOD|FOOD,wine|good|food|menu|great|list,"positive,positive,positive"
52,1123262:2,the combination of super-fresh ingredients in the dishes are unusual but really delicious.,ingredients,FOOD,FOOD|FOOD,fresh|delicious,positive
53,1125006:1,best pastrami i ever had and great portion without being ridiculous.,"Pastrami,portion","FOOD,FOOD",FOOD,great,"positive,positive"
54,1125006:3,my wife had the fried shrimp which are huge and loved it.,"fried shrimp,fried shrimp","FOOD,FOOD",FOOD,shrimp,"positive,positive"
55,1125284:2,"the signs, the specials menus, food, and even all the waitstaff are all totally japanese.","signs,specials menus,food,waitstaff","FOOD,FOOD,SERVICE",AMBIENCE|FOOD|FOOD|FOOD|FOOD|AMBIENCE,sign|even|food|special|menu|waitstaff,"positive,positive,positive,positive"
56,1126814:0,"leon is an east village gem: casual but hip, with well prepared basic french bistro fare, good specials, a warm and lively atmosphere.","Leon,Leon,specials,atmosphere,French bistro fare","AMBIENCE,FOOD,AMBIENCE,FOOD",FOOD|FOOD|FOOD|AMBIENCE,good|special|live|atmosphere,"positive,positive,positive,positive,positive"
57,1126814:1,"my wife and i always enjoy the young, not always well trained but nevertheless friendly, staff, all of whom have a story.",staff,SERVICE,SERVICE,friendly,positive
58,1126814:3,decent wine at reasonable prices.,"wine,wine","FOOD,PRICES",FOOD|PRICES|PRICES,wine|price|reasonable,"neutral,positive"
59,1126886:2,"the service is excellent, the decor is great, and the food is delicious and comes in large portions.","service,decor,food,portions","SERVICE,AMBIENCE,FOOD,FOOD",SERVICE|FOOD|AMBIENCE|FOOD|AMBIENCE,service|food|great|delicious|excellent,"positive,positive,positive,positive"
60,1131595:2,the hostess is rude to the point of being offensive.,hostess,SERVICE,AMBIENCE|PRICES,hostess|point,negative
61,1131595:3,the food was bland oily.,food,FOOD,FOOD|FOOD,food|bland,negative
62,1138996:1,"we have been to this place many times, and always have great food, wine, and service.","food,wine,service","FOOD,FOOD,SERVICE",FOOD|SERVICE|AMBIENCE|FOOD|FOOD|FOOD,wine|service|place|food|great|many,"positive,positive,positive"
63,1138996:2,"we were worried we would have trouble getting in, but somehow managed to have a short wait.",wait,SERVICE,FOOD,would,positive
64,1138996:3,as always we had a great glass of wine while we waited.,glass of wine,FOOD,FOOD|FOOD,wine|great,positive
65,1138996:4,"when we sat, we got great and fast service.",service,SERVICE,SERVICE|PRICES,service|great,positive
66,1138996:5,the people that work there are always so friendly you forget you are in new york sometimes.,people,SERVICE,FOOD|SERVICE,people|friendly,positive
67,1145510:1,the pizza is yummy and i like the atmoshpere.,"pizza,atmoshpere","FOOD,AMBIENCE",FOOD,like,"positive,positive"
68,1145510:2,but the pizza is way to expensive.,pizza,PRICES,FOOD,pizza,negative
69,1145510:3,"a large is $20, and toppings are about $3 each.","NULL,toppings","PRICES,PRICES",FOOD,toppings,"negative,negative"
70,1147082:0,i went there for lunch and it was not as good as i expected from the reviews i read.,lunch,FOOD,PRICES|PRICES,good|review,negative
71,1147082:1,sauce was watery and the food didn't have much flavor.,"Sauce,food","FOOD,FOOD",FOOD|FOOD,food|sauce,"negative,negative"
72,1147211:2,the waitress was very patient with us and the food is phenomenal!,"waitress,food","SERVICE,FOOD",FOOD|FOOD,food|waitress,"positive,positive"
73,1147211:3,"service was prompt, friendly and great.",Service,SERVICE,SERVICE|AMBIENCE|AMBIENCE,service|great|friendly,positive
74,1153034:0,great pizza and fantastic service.,"pizza,service","FOOD,SERVICE",SERVICE|FOOD,service|great,"positive,positive"
75,1153034:1,"there was a small wait, but shorter than i expected.",wait,SERVICE,AMBIENCE,wait,positive
76,1153034:2,located at the end of a magnificent block.,block,AMBIENCE,AMBIENCE,block,positive
77,1154550:0,this is the best sushi in new york city - hands down.,sushi,FOOD,FOOD,sushi,positive
78,1154550:1,the place is small and cramped but the food is fantastic.,"place,food","AMBIENCE,FOOD",AMBIENCE|FOOD,place|food,"negative,positive"
79,1154550:2,get the tuna of gari.,tuna of gari,FOOD,FOOD,tuna,positive
80,1162037:0,"planet thailand has always been a hit with me , i go there usually for the sushi, which is great , the thai food is excellent too .","sushi,thai food,Planet Thailand","FOOD,FOOD",FOOD|FOOD|FOOD|FOOD,food|great|sushi|excellent,"positive,positive,positive"
81,1162037:1,"with the great variety on the menu , i eat here often and never get bored .",menu,FOOD,FOOD|FOOD,menu|great,positive
82,1162037:2,"the atmosphere isn't the greatest , but i suppose that's how they keep the prices down .","atmosphere,NULL","AMBIENCE,PRICES",PRICES|AMBIENCE|PRICES,great|atmosphere|price,"neutral,positive"
83,1162037:3,it's all about the food !!,food,FOOD,FOOD,food,positive
84,1167434:3,"but when we looked at the menu, there weren't a lot of choices, most of them were dumplings in the appetizer section.",menu,FOOD,FOOD,menu,negative
85,1167434:5,"those rolls were big, but not good and sashimi wasn't fresh.","rolls,rolls,sashimi","FOOD,FOOD,FOOD",FOOD|AMBIENCE|FOOD,good|fresh|roll,"neutral,negative,negative"
86,1175958:1,"try the crunchy tuna, it is to die for.",crunchy tuna,FOOD,FOOD,tuna,positive
87,1189674:0,first went here to enjoy their garden terrace.,garden terrace,AMBIENCE,AMBIENCE|AMBIENCE,garden|terrace,positive
88,1189674:1,"the food was amazing, and the service was prompt and helpful, but not over-bearing or rushed.","food,service","FOOD,SERVICE",SERVICE|FOOD,service|food,"positive,positive"
89,1189674:2,"the steak tartare is a great bet, they fix it for you at the table.",Steak Tartare,FOOD,AMBIENCE|AMBIENCE,great|table,positive
90,1189674:3,"admittedly some nights inside the restaurant were rather warm, but the open kitchen is part of the charm.","open kitchen,restaurant","AMBIENCE,AMBIENCE",AMBIENCE|AMBIENCE|FOOD|AMBIENCE,restaurant|charm|rather|open,"positive,negative"
91,1189674:4,"great wine selection, gigondas is worth the price, and the house champagne is a great value.","wine selection,Gigondas,house champagne","FOOD,FOOD,PRICES",FOOD|FOOD|FOOD|PRICES|PRICES,wine|great|great|price|value,"positive,positive,positive"
92,1189674:5,"it may be a bit packed on weekends, but the vibe is good and it is the best french food you will find in the area.","NULL,vibe,French food","AMBIENCE,AMBIENCE,FOOD",FOOD|FOOD,good|food,"neutral,positive,positive"
93,1199292:0,"pizza - the only pizza in nyc that should not have additional toppings - the crust tastes like the best, freshly baked bread!","crust,pizza","FOOD,FOOD",FOOD|FOOD,like|fresh,"positive,positive"
94,1199480:0,"not sure where the previous reviewer, lonk, dined, but saul is in a great neighborhood and has great food!","neighborhood,food","AMBIENCE,FOOD",FOOD|AMBIENCE|AMBIENCE|AMBIENCE,food|great|great|review,"positive,positive"
95,1199480:2,i'd highly recommend it for a special occasion -- it provides and intimate setting and nice service.,"setting,service,NULL","AMBIENCE,SERVICE",SERVICE|FOOD|FOOD,service|special|recommend,"positive,positive,positive"
96,1205520:2,make sure you have the spicy scallop roll.. .,Spicy Scallop roll,FOOD,FOOD|AMBIENCE,spicy|roll,positive
97,1212346:0,"moules were excellent, lobster ravioli was very salty!","Moules,lobster ravioli","FOOD,FOOD",FOOD|FOOD,excellent|salty,"positive,negative"
98,1212346:1,"took my mom for mother's day, and the maitre d' was pretty rude.",maitre d',SERVICE,AMBIENCE,took,negative
99,1212346:4,tiny dessert was $8.00...just plain overpriced for what it is.,"dessert,dessert","FOOD,PRICES",FOOD|FOOD,overpriced|price,"negative,negative"
100,1221938:0,the drinks are always welll made and wine selection is fairly priced.,"drinks,wine selection","FOOD,PRICES",FOOD|FOOD|PRICES|PRICES|FOOD,made|wine|fairly|price|drink,"positive,positive"
101,1221938:1,try their chef's specials-- they are to die for.,chef's specials,FOOD,FOOD,special,positive
102,1221938:2,"service is not exactly five star, but thats not really a big deal.",Service,SERVICE,SERVICE|PRICES,service|deal,neutral
103,1221938:3,downstairs lounge is always a good attraction,Downstairs lounge,AMBIENCE,PRICES,good,positive
104,1225162:0,"raga's is a romantic, cozy restaurant.",Raga's,AMBIENCE,AMBIENCE|AMBIENCE,restaurant|romantic,positive
105,1225162:1,the exotic food is beautifully presented and is a delight in delicious combinations.,"exotic food,exotic food","FOOD,FOOD",FOOD|FOOD|FOOD|FOOD|FOOD,food|beautiful|beautifully|presented|delicious,"positive,positive"
106,1225162:3,the staff is incredibly helpful and attentive.,staff,SERVICE,SERVICE,staff,positive
107,1225162:4,the bar is very well stocked with interesting beers and well priced wines.,"bar,beers,wines","FOOD,FOOD,PRICES",FOOD|PRICES|FOOD,wine|price|interesting,"positive,positive,positive"
108,1227999:1,"the waitress moved our table practically into the bathroom and when we asked to cancel our dinner orders because we did not want to eat sitting on the toilet, we were told no...",waitress,SERVICE,FOOD|AMBIENCE|FOOD|FOOD|FOOD|SERVICE|SERVICE|FOOD|FOOD,dinner|table|waitress|want|practically|told|asked|sitting|order,negative
109,1227999:4,"rude service, medicore food...there are tons of restaurants in ny...stay away from this one","service,food,NULL","SERVICE,FOOD",SERVICE|FOOD|FOOD|AMBIENCE,service|restaurant|food|away,"negative,neutral,negative"
110,1230993:1,i loved everythig about it-especially the shows and actors.,"NULL,shows,actors","AMBIENCE,AMBIENCE",FOOD|FOOD,special|especially,"positive,positive,positive"
111,1230993:2,our server was very helpful and friendly.,server,SERVICE,SERVICE,friendly,positive
112,1230993:4,the food was good too.,food,FOOD,FOOD|FOOD,good|food,positive
113,1232468:0,the tuna and wasabe potatoes are excellent.,"tuna,wasabe potatoes","FOOD,FOOD",FOOD|AMBIENCE,tuna|excellent,"positive,positive"
114,1232468:1,the outdoor atmosphere of sitting on the sidewalk watching the world go by 50 feet away on 6th avenue on a cool evening was wonderful.,outdoor atmosphere,AMBIENCE,AMBIENCE|AMBIENCE|AMBIENCE|AMBIENCE|AMBIENCE|AMBIENCE|AMBIENCE|FOOD|AMBIENCE,even|away|wonderful|atmosphere|outdoor|sidewalk|watching|sitting|cool,positive
115,1232468:3,service was prompt and courteous.,Service,SERVICE,SERVICE,service,positive
116,1241906:0,"great service, great food.","service,food","SERVICE,FOOD",SERVICE|FOOD|FOOD|FOOD,service|food|great|great,"positive,positive"
117,1253117:1,"the pizza is delicious - they use fresh mozzarella instead of the cheap, frozen, shredded cheese common to most pizzaria's.","pizza,fresh mozzarella","FOOD,FOOD",FOOD|FOOD,fresh|delicious,"positive,positive"
118,1253117:2,"two complaints- their appetizer selection stinks, it would be nice to get some mozzarella sticks on the menu.",appetizer selection,FOOD,AMBIENCE|FOOD,menu|would,negative
119,1253117:5,wait staff is blantently unappreciative of your business but its the best pie on the uws!,"Wait staff,pie","SERVICE,FOOD",PRICES,business,"negative,positive"
120,1256373:0,by far the best salad i have had in a fast food restaurant.,salad,FOOD,AMBIENCE|FOOD,restaurant|food,positive
121,1256373:1,fine dining restaurant quality.,dining,FOOD,FOOD|FOOD,dining|restaurant,positive
122,1264954:2,"the chicken pot pie is excpetiona, the cheeseburger huge and delictable, and the service professional wan warm.","chicken pot pie,cheeseburger,cheeseburger,service","FOOD,FOOD,FOOD,SERVICE",SERVICE|FOOD,service|table,"positive,positive,positive,positive"
123,1269216:1,the staff is no nonsense.,staff,SERVICE,SERVICE|AMBIENCE,staff|nonsense,positive
124,1269216:2,the food options rule.,food,FOOD,FOOD,food,positive
125,1269216:3,when i lived upstate for a while i would buy freeze the bagels and they would still be better than any else.,bagels,FOOD,FOOD|FOOD|FOOD|FOOD,live|free|would|would,positive
126,1275154:4,"he served me an uni hand roll, which i never had before, and let me tell you...it was heaven!",Uni Hand roll,FOOD,FOOD,roll,positive
127,1275154:6,the sake menu should not be overlooked!,sake menu,FOOD,FOOD,menu,positive
128,1275154:8,try the lobster teriyaki and the rose special roll.,"lobster teriyaki,rose special roll","FOOD,FOOD",FOOD|AMBIENCE|FOOD,special|roll|rose,"positive,positive"
129,1280166:1,"service was very good - prompt, attentive and non-intrusive.",Service,SERVICE,SERVICE|PRICES,service|good,positive
130,1280166:2,"food was very good as well, considering that we tried the budget selection (though i wish the pork belly that i ordered was roasted a bit longer, so that fat was more of a melt-in-your-mouth experience).","Food,pork belly","FOOD,FOOD",FOOD|FOOD|FOOD|FOOD|FOOD,good|food|long|wish|order,"positive,negative"
131,1280166:3,wine list selection is good and wine-by-the-glass was generously filled to the top.,"Wine list selection,wine-by-the-glass","FOOD,FOOD",FOOD|FOOD|PRICES|FOOD,wine|wine|good|list,"positive,positive"
132,1280166:4,traditional french decour was pleasant though the hall was rather noisy - the restaurant was full and we had to raise our voices to be able to maintain a conversation.,"Traditional French decour,hall","AMBIENCE,AMBIENCE",AMBIENCE|AMBIENCE,restaurant|rather,"positive,negative"
133,1280179:1,"to sum it up: service varies from good to mediorce, depending on which waiter you get; generally it is just average ok.",Service,SERVICE,SERVICE|PRICES,service|good,neutral
134,1280179:2,"seating is always prompt, though the restaurant does fill up in the evening.",Seating,SERVICE,AMBIENCE|AMBIENCE,restaurant|even,positive
135,1280179:3,"food is usually very good, though ocasionally i wondered about freshmess of raw vegatables in side orders.","Food,raw vegatables in side orders","FOOD,FOOD",FOOD|FOOD|FOOD|FOOD|AMBIENCE,good|food|table|fresh|order,"positive,negative"
